Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitInTime,PitOutTime,TrackStatus,Position,Deleted,season,race,session_type,lap_time_seconds,sector1_seconds,sector2_seconds,sector3_seconds
SAI,Ferrari,4.0,0 days 00:01:37.264000,0 days 00:00:30.957000,0 days 00:00:42.373000,0 days 00:00:23.934000,SOFT,7.0,1.0,,,1,5.0,False,2024,Bahrain,R,97.264,30.957,42.373,23.934
SAI,Ferrari,5.0,0 days 00:01:38.032000,0 days 00:00:30.967000,0 days 00:00:42.821000,0 days 00:00:24.244000,SOFT,8.0,1.0,,,1,5.0,False,2024,Bahrain,R,98.032,30.967,42.821,24.244
SAI,Ferrari,6.0,0 days 00:01:37.741000,0 days 00:00:30.879000,0 days 00:00:42.803000,0 days 00:00:24.059000,SOFT,9.0,1.0,,,1,5.0,False,2024,Bahrain,R,97.741,30.879,42.803,24.059
SAI,Ferrari,7.0,0 days 00:01:38.260000,0 days 00:00:30.847000,0 days 00:00:43.148000,0 days 00:00:24.265000,SOFT,10.0,1.0,,,1,5.0,False,2024,Bahrain,R,98.26,30.847,43.148,24.265
SAI,Ferrari,8.0,0 days 00:01:38.183000,0 days 00:00:31.341000,0 days 00:00:42.701000,0 days 00:00:24.141000,SOFT,11.0,1.0,,,1,5.0,False,2024,Bahrain,R,98.183,31.341,42.701,24.141
SAI,Ferrari,9.0,0 days 00:01:38.030000,0 days 00:00:30.990000,0 days 00:00:42.868000,0 days 00:00:24.172000,SOFT,12.0,1.0,,,1,5.0,False,2024,Bahrain,R,98.03,30.99,42.868,24.172
SAI,Ferrari,10.0,0 days 00:01:37.608000,0 days 00:00:30.819000,0 days 00:00:42.638000,0 days 00:00:24.151000,SOFT,13.0,1.0,,,12,5.0,False,2024,Bahrain,R,97.608,30.819,42.638,24.151
SAI,Ferrari,11.0,0 days 00:01:37.656000,0 days 00:00:31.266000,0 days 00:00:42.386000,0 days 00:00:24.004000,SOFT,14.0,1.0,,,1,3.0,False,2024,Bahrain,R,97.656,31.266,42.386,24.004
SAI,Ferrari,12.0,0 days 00:01:37.650000,0 days 00:00:31.089000,0 days 00:00:42.460000,0 days 00:00:24.101000,SOFT,15.0,1.0,,,1,2.0,False,2024,Bahrain,R,97.65,31.089,42.46,24.101
SAI,Ferrari,13.0,0 days 00:01:37.243000,0 days 00:00:31.025000,0 days 00:00:42.212000,0 days 00:00:24.006000,SOFT,16.0,1.0,,,1,2.0,False,2024,Bahrain,R,97.243,31.025,42.212,24.006
SAI,Ferrari,14.0,0 days 00:01:39.753000,0 days 00:00:31.011000,0 days 00:00:42.119000,0 days 00:00:26.623000,SOFT,17.0,1.0,0 days 01:22:50.807000,,1,2.0,False,2024,Bahrain,R,99.753,31.011,42.119,26.623
SAI,Ferrari,15.0,0 days 00:01:57.225000,0 days 00:00:51.656000,0 days 00:00:42.013000,0 days 00:00:23.556000,HARD,1.0,2.0,,0 days 01:23:15.387000,1,7.0,False,2024,Bahrain,R,117.225,51.656,42.013,23.556
SAI,Ferrari,16.0,0 days 00:01:36.376000,0 days 00:00:30.412000,0 days 00:00:42.131000,0 days 00:00:23.833000,HARD,2.0,2.0,,,1,5.0,False,2024,Bahrain,R,96.376,30.412,42.131,23.833
SAI,Ferrari,17.0,0 days 00:01:35.507000,0 days 00:00:30.202000,0 days 00:00:41.758000,0 days 00:00:23.547000,HARD,3.0,2.0,,,1,4.0,False,2024,Bahrain,R,95.507,30.202,41.758,23.547
SAI,Ferrari,18.0,0 days 00:01:36.088000,0 days 00:00:30.590000,0 days 00:00:41.964000,0 days 00:00:23.534000,HARD,4.0,2.0,,,1,3.0,False,2024,Bahrain,R,96.088,30.59,41.964,23.534
SAI,Ferrari,19.0,0 days 00:01:36.236000,0 days 00:00:30.805000,0 days 00:00:41.897000,0 days 00:00:23.534000,HARD,5.0,2.0,,,1,3.0,False,2024,Bahrain,R,96.236,30.805,41.897,23.534
SAI,Ferrari,20.0,0 days 00:01:36.034000,0 days 00:00:30.786000,0 days 00:00:41.660000,0 days 00:00:23.588000,HARD,6.0,2.0,,,1,3.0,False,2024,Bahrain,R,96.034,30.786,41.66,23.588
SAI,Ferrari,21.0,0 days 00:01:36.104000,0 days 00:00:30.796000,0 days 00:00:41.752000,0 days 00:00:23.556000,HARD,7.0,2.0,,,1,3.0,False,2024,Bahrain,R,96.104,30.796,41.752,23.556
SAI,Ferrari,22.0,0 days 00:01:36.008000,0 days 00:00:30.686000,0 days 00:00:41.770000,0 days 00:00:23.552000,HARD,8.0,2.0,,,1,3.0,False,2024,Bahrain,R,96.008,30.686,41.77,23.552
SAI,Ferrari,23.0,0 days 00:01:36.149000,0 days 00:00:30.738000,0 days 00:00:41.797000,0 days 00:00:23.614000,HARD,9.0,2.0,,,1,3.0,False,2024,Bahrain,R,96.149,30.738,41.797,23.614
SAI,Ferrari,24.0,0 days 00:01:36.200000,0 days 00:00:30.698000,0 days 00:00:41.881000,0 days 00:00:23.621000,HARD,10.0,2.0,,,1,3.0,False,2024,Bahrain,R,96.2,30.698,41.881,23.621
SAI,Ferrari,25.0,0 days 00:01:36.220000,0 days 00:00:30.724000,0 days 00:00:41.907000,0 days 00:00:23.589000,HARD,11.0,2.0,,,1,3.0,False,2024,Bahrain,R,96.22,30.724,41.907,23.589
SAI,Ferrari,26.0,0 days 00:01:36.221000,0 days 00:00:30.714000,0 days 00:00:41.878000,0 days 00:00:23.629000,HARD,12.0,2.0,,,1,3.0,False,2024,Bahrain,R,96.221,30.714,41.878,23.629
SAI,Ferrari,27.0,0 days 00:01:36.272000,0 days 00:00:30.807000,0 days 00:00:41.836000,0 days 00:00:23.629000,HARD,13.0,2.0,,,1,3.0,False,2024,Bahrain,R,96.272,30.807,41.836,23.629
SAI,Ferrari,28.0,0 days 00:01:36.534000,0 days 00:00:30.901000,0 days 00:00:41.965000,0 days 00:00:23.668000,HARD,14.0,2.0,,,1,3.0,False,2024,Bahrain,R,96.534,30.901,41.965,23.668
SAI,Ferrari,29.0,0 days 00:01:36.600000,0 days 00:00:30.852000,0 days 00:00:41.970000,0 days 00:00:23.778000,HARD,15.0,2.0,,,1,3.0,False,2024,Bahrain,R,96.6,30.852,41.97,23.778
SAI,Ferrari,30.0,0 days 00:01:36.337000,0 days 00:00:30.746000,0 days 00:00:41.897000,0 days 00:00:23.694000,HARD,16.0,2.0,,,1,3.0,False,2024,Bahrain,R,96.337,30.746,41.897,23.694
SAI,Ferrari,31.0,0 days 00:01:36.537000,0 days 00:00:30.851000,0 days 00:00:41.959000,0 days 00:00:23.727000,HARD,17.0,2.0,,,1,3.0,False,2024,Bahrain,R,96.537,30.851,41.959,23.727
SAI,Ferrari,32.0,0 days 00:01:36.762000,0 days 00:00:30.873000,0 days 00:00:42.115000,0 days 00:00:23.774000,HARD,18.0,2.0,,,1,3.0,False,2024,Bahrain,R,96.762,30.873,42.115,23.774
SAI,Ferrari,33.0,0 days 00:01:36.556000,0 days 00:00:30.833000,0 days 00:00:41.987000,0 days 00:00:23.736000,HARD,19.0,2.0,,,1,3.0,False,2024,Bahrain,R,96.556,30.833,41.987,23.736
SAI,Ferrari,34.0,0 days 00:01:36.551000,0 days 00:00:30.858000,0 days 00:00:41.933000,0 days 00:00:23.760000,HARD,20.0,2.0,,,1,3.0,False,2024,Bahrain,R,96.551,30.858,41.933,23.76
SAI,Ferrari,35.0,0 days 00:01:39.274000,0 days 00:00:30.872000,0 days 00:00:42.117000,0 days 00:00:26.285000,HARD,21.0,2.0,0 days 01:56:56.614000,,1,3.0,False,2024,Bahrain,R,99.274,30.872,42.117,26.285
SAI,Ferrari,36.0,0 days 00:01:55.620000,0 days 00:00:50.852000,0 days 00:00:41.528000,0 days 00:00:23.240000,HARD,1.0,3.0,,0 days 01:57:20.500000,1,3.0,False,2024,Bahrain,R,115.62,50.852,41.528,23.24
SAI,Ferrari,37.0,0 days 00:01:35.302000,0 days 00:00:30.695000,0 days 00:00:41.390000,0 days 00:00:23.217000,HARD,2.0,3.0,,,1,3.0,False,2024,Bahrain,R,95.302,30.695,41.39,23.217
SAI,Ferrari,38.0,0 days 00:01:35.100000,0 days 00:00:30.631000,0 days 00:00:41.329000,0 days 00:00:23.140000,HARD,3.0,3.0,,,1,3.0,False,2024,Bahrain,R,95.1,30.631,41.329,23.14
SAI,Ferrari,39.0,0 days 00:01:34.709000,0 days 00:00:30.481000,0 days 00:00:41.066000,0 days 00:00:23.162000,HARD,4.0,3.0,,,1,3.0,False,2024,Bahrain,R,94.709,30.481,41.066,23.162
SAI,Ferrari,40.0,0 days 00:01:34.739000,0 days 00:00:30.382000,0 days 00:00:41.146000,0 days 00:00:23.211000,HARD,5.0,3.0,,,1,3.0,False,2024,Bahrain,R,94.739,30.382,41.146,23.211
SAI,Ferrari,41.0,0 days 00:01:35.041000,0 days 00:00:30.638000,0 days 00:00:41.205000,0 days 00:00:23.198000,HARD,6.0,3.0,,,1,3.0,False,2024,Bahrain,R,95.041,30.638,41.205,23.198
SAI,Ferrari,42.0,0 days 00:01:34.861000,0 days 00:00:30.448000,0 days 00:00:41.195000,0 days 00:00:23.218000,HARD,7.0,3.0,,,1,3.0,False,2024,Bahrain,R,94.861,30.448,41.195,23.218
SAI,Ferrari,43.0,0 days 00:01:34.795000,0 days 00:00:30.387000,0 days 00:00:41.201000,0 days 00:00:23.207000,HARD,8.0,3.0,,,1,3.0,False,2024,Bahrain,R,94.795,30.387,41.201,23.207
SAI,Ferrari,44.0,0 days 00:01:34.507000,0 days 00:00:30.350000,0 days 00:00:40.971000,0 days 00:00:23.186000,HARD,9.0,3.0,,,1,3.0,False,2024,Bahrain,R,94.507,30.35,40.971,23.186
SAI,Ferrari,45.0,0 days 00:01:34.790000,0 days 00:00:30.398000,0 days 00:00:41.123000,0 days 00:00:23.269000,HARD,10.0,3.0,,,1,3.0,False,2024,Bahrain,R,94.79,30.398,41.123,23.269
SAI,Ferrari,46.0,0 days 00:01:34.853000,0 days 00:00:30.466000,0 days 00:00:41.116000,0 days 00:00:23.271000,HARD,11.0,3.0,,,1,3.0,False,2024,Bahrain,R,94.853,30.466,41.116,23.271
SAI,Ferrari,47.0,0 days 00:01:34.901000,0 days 00:00:30.455000,0 days 00:00:41.086000,0 days 00:00:23.360000,HARD,12.0,3.0,,,1,3.0,False,2024,Bahrain,R,94.901,30.455,41.086,23.36
SAI,Ferrari,48.0,0 days 00:01:34.981000,0 days 00:00:30.602000,0 days 00:00:41.028000,0 days 00:00:23.351000,HARD,13.0,3.0,,,1,3.0,False,2024,Bahrain,R,94.981,30.602,41.028,23.351
SAI,Ferrari,49.0,0 days 00:01:35.440000,0 days 00:00:30.499000,0 days 00:00:41.580000,0 days 00:00:23.361000,HARD,14.0,3.0,,,1,3.0,False,2024,Bahrain,R,95.44,30.499,41.58,23.361
SAI,Ferrari,50.0,0 days 00:01:35.142000,0 days 00:00:30.468000,0 days 00:00:41.331000,0 days 00:00:23.343000,HARD,15.0,3.0,,,1,3.0,False,2024,Bahrain,R,95.142,30.468,41.331,23.343
SAI,Ferrari,51.0,0 days 00:01:35.282000,0 days 00:00:30.502000,0 days 00:00:41.387000,0 days 00:00:23.393000,HARD,16.0,3.0,,,1,3.0,False,2024,Bahrain,R,95.282,30.502,41.387,23.393
SAI,Ferrari,52.0,0 days 00:01:35.083000,0 days 00:00:30.522000,0 days 00:00:41.259000,0 days 00:00:23.302000,HARD,17.0,3.0,,,1,3.0,False,2024,Bahrain,R,95.083,30.522,41.259,23.302
SAI,Ferrari,53.0,0 days 00:01:35.211000,0 days 00:00:30.491000,0 days 00:00:41.288000,0 days 00:00:23.432000,HARD,18.0,3.0,,,1,3.0,False,2024,Bahrain,R,95.211,30.491,41.288,23.432
SAI,Ferrari,54.0,0 days 00:01:35.309000,0 days 00:00:30.555000,0 days 00:00:41.277000,0 days 00:00:23.477000,HARD,19.0,3.0,,,1,3.0,False,2024,Bahrain,R,95.309,30.555,41.277,23.477
SAI,Ferrari,55.0,0 days 00:01:35.407000,0 days 00:00:30.699000,0 days 00:00:41.192000,0 days 00:00:23.516000,HARD,20.0,3.0,,,1,3.0,False,2024,Bahrain,R,95.407,30.699,41.192,23.516
SAI,Ferrari,56.0,0 days 00:01:35.305000,0 days 00:00:30.593000,0 days 00:00:41.180000,0 days 00:00:23.532000,HARD,21.0,3.0,,,1,3.0,False,2024,Bahrain,R,95.305,30.593,41.18,23.532
SAI,Ferrari,57.0,0 days 00:01:35.327000,0 days 00:00:30.550000,0 days 00:00:41.125000,0 days 00:00:23.652000,HARD,22.0,3.0,,,1,3.0,False,2024,Bahrain,R,95.327,30.55,41.125,23.652
LEC,Ferrari,1.0,0 days 00:01:38.271000,,0 days 00:00:41.549000,0 days 00:00:23.635000,SOFT,4.0,1.0,,,12,2.0,False,2024,Bahrain,R,98.271,,41.549,23.635
LEC,Ferrari,2.0,0 days 00:01:36.862000,0 days 00:00:31.166000,0 days 00:00:41.864000,0 days 00:00:23.832000,SOFT,5.0,1.0,,,1,2.0,False,2024,Bahrain,R,96.862,31.166,41.864,23.832
LEC,Ferrari,3.0,0 days 00:01:38.062000,0 days 00:00:31.223000,0 days 00:00:42.856000,0 days 00:00:23.983000,SOFT,6.0,1.0,,,1,3.0,False,2024,Bahrain,R,98.062,31.223,42.856,23.983
LEC,Ferrari,4.0,0 days 00:01:37.752000,0 days 00:00:30.958000,0 days 00:00:42.784000,0 days 00:00:24.010000,SOFT,7.0,1.0,,,1,3.0,True,2024,Bahrain,R,97.752,30.958,42.784,24.01
LEC,Ferrari,5.0,0 days 00:01:38.131000,0 days 00:00:31.192000,0 days 00:00:42.872000,0 days 00:00:24.067000,SOFT,8.0,1.0,,,1,3.0,False,2024,Bahrain,R,98.131,31.192,42.872,24.067
LEC,Ferrari,6.0,0 days 00:01:37.782000,0 days 00:00:30.936000,0 days 00:00:42.751000,0 days 00:00:24.095000,SOFT,9.0,1.0,,,1,3.0,False,2024,Bahrain,R,97.782,30.936,42.751,24.095
LEC,Ferrari,7.0,0 days 00:01:38.957000,0 days 00:00:31.008000,0 days 00:00:43.761000,0 days 00:00:24.188000,SOFT,10.0,1.0,,,1,4.0,False,2024,Bahrain,R,98.957,31.008,43.761,24.188
LEC,Ferrari,8.0,0 days 00:01:38.136000,0 days 00:00:31.200000,0 days 00:00:42.753000,0 days 00:00:24.183000,SOFT,11.0,1.0,,,1,4.0,False,2024,Bahrain,R,98.136,31.2,42.753,24.183
LEC,Ferrari,9.0,0 days 00:01:37.844000,0 days 00:00:31.147000,0 days 00:00:42.533000,0 days 00:00:24.164000,SOFT,12.0,1.0,,,1,4.0,False,2024,Bahrain,R,97.844,31.147,42.533,24.164
LEC,Ferrari,10.0,0 days 00:01:37.884000,0 days 00:00:30.988000,0 days 00:00:42.534000,0 days 00:00:24.362000,SOFT,13.0,1.0,,,12,4.0,False,2024,Bahrain,R,97.884,30.988,42.534,24.362
LEC,Ferrari,11.0,0 days 00:01:41.737000,0 days 00:00:32.241000,0 days 00:00:42.647000,0 days 00:00:26.849000,SOFT,14.0,1.0,0 days 01:17:59.892000,,1,6.0,False,2024,Bahrain,R,101.737,32.241,42.647,26.849
LEC,Ferrari,12.0,0 days 00:01:57.471000,0 days 00:00:51.178000,0 days 00:00:42.371000,0 days 00:00:23.922000,HARD,1.0,2.0,,0 days 01:18:23.940000,1,13.0,False,2024,Bahrain,R,117.471,51.178,42.371,23.922
LEC,Ferrari,13.0,0 days 00:01:36.432000,0 days 00:00:30.580000,0 days 00:00:42.173000,0 days 00:00:23.679000,HARD,2.0,2.0,,,1,9.0,False,2024,Bahrain,R,96.432,30.58,42.173,23.679
LEC,Ferrari,14.0,0 days 00:01:36.756000,0 days 00:00:30.787000,0 days 00:00:42.232000,0 days 00:00:23.737000,HARD,3.0,2.0,,,1,8.0,False,2024,Bahrain,R,96.756,30.787,42.232,23.737
LEC,Ferrari,15.0,0 days 00:01:36.813000,0 days 00:00:30.831000,0 days 00:00:42.256000,0 days 00:00:23.726000,HARD,4.0,2.0,,,1,6.0,False,2024,Bahrain,R,96.813,30.831,42.256,23.726
LEC,Ferrari,16.0,0 days 00:01:36.673000,0 days 00:00:30.606000,0 days 00:00:42.320000,0 days 00:00:23.747000,HARD,5.0,2.0,,,1,4.0,False,2024,Bahrain,R,96.673,30.606,42.32,23.747
LEC,Ferrari,17.0,0 days 00:01:37.302000,0 days 00:00:31.109000,0 days 00:00:42.332000,0 days 00:00:23.861000,HARD,6.0,2.0,,,1,5.0,False,2024,Bahrain,R,97.302,31.109,42.332,23.861
LEC,Ferrari,18.0,0 days 00:01:37.438000,0 days 00:00:31.180000,0 days 00:00:42.467000,0 days 00:00:23.791000,HARD,7.0,2.0,,,1,5.0,False,2024,Bahrain,R,97.438,31.18,42.467,23.791
LEC,Ferrari,19.0,0 days 00:01:36.821000,0 days 00:00:30.986000,0 days 00:00:42.030000,0 days 00:00:23.805000,HARD,8.0,2.0,,,1,5.0,False,2024,Bahrain,R,96.821,30.986,42.03,23.805
LEC,Ferrari,20.0,0 days 00:01:36.794000,0 days 00:00:30.839000,0 days 00:00:42.103000,0 days 00:00:23.852000,HARD,9.0,2.0,,,1,5.0,False,2024,Bahrain,R,96.794,30.839,42.103,23.852
LEC,Ferrari,21.0,0 days 00:01:36.977000,0 days 00:00:31.089000,0 days 00:00:42.091000,0 days 00:00:23.797000,HARD,10.0,2.0,,,1,5.0,False,2024,Bahrain,R,96.977,31.089,42.091,23.797
LEC,Ferrari,22.0,0 days 00:01:36.796000,0 days 00:00:30.994000,0 days 00:00:41.976000,0 days 00:00:23.826000,HARD,11.0,2.0,,,1,5.0,False,2024,Bahrain,R,96.796,30.994,41.976,23.826
LEC,Ferrari,23.0,0 days 00:01:36.987000,0 days 00:00:31.131000,0 days 00:00:41.941000,0 days 00:00:23.915000,HARD,12.0,2.0,,,1,5.0,False,2024,Bahrain,R,96.987,31.131,41.941,23.915
LEC,Ferrari,24.0,0 days 00:01:36.924000,0 days 00:00:31.083000,0 days 00:00:41.904000,0 days 00:00:23.937000,HARD,13.0,2.0,,,1,5.0,False,2024,Bahrain,R,96.924,31.083,41.904,23.937
LEC,Ferrari,25.0,0 days 00:01:36.760000,0 days 00:00:31.059000,0 days 00:00:41.828000,0 days 00:00:23.873000,HARD,14.0,2.0,,,1,5.0,False,2024,Bahrain,R,96.76,31.059,41.828,23.873
LEC,Ferrari,26.0,0 days 00:01:36.810000,0 days 00:00:30.991000,0 days 00:00:41.901000,0 days 00:00:23.918000,HARD,15.0,2.0,,,1,5.0,False,2024,Bahrain,R,96.81,30.991,41.901,23.918
LEC,Ferrari,27.0,0 days 00:01:36.831000,0 days 00:00:31.081000,0 days 00:00:41.881000,0 days 00:00:23.869000,HARD,16.0,2.0,,,1,5.0,False,2024,Bahrain,R,96.831,31.081,41.881,23.869
LEC,Ferrari,28.0,0 days 00:01:36.907000,0 days 00:00:31.019000,0 days 00:00:41.971000,0 days 00:00:23.917000,HARD,17.0,2.0,,,1,5.0,False,2024,Bahrain,R,96.907,31.019,41.971,23.917
LEC,Ferrari,29.0,0 days 00:01:36.963000,0 days 00:00:30.974000,0 days 00:00:42.065000,0 days 00:00:23.924000,HARD,18.0,2.0,,,1,5.0,False,2024,Bahrain,R,96.963,30.974,42.065,23.924
LEC,Ferrari,30.0,0 days 00:01:37.158000,0 days 00:00:31.134000,0 days 00:00:42.030000,0 days 00:00:23.994000,HARD,19.0,2.0,,,1,5.0,False,2024,Bahrain,R,97.158,31.134,42.03,23.994
LEC,Ferrari,31.0,0 days 00:01:37.031000,0 days 00:00:30.999000,0 days 00:00:42.079000,0 days 00:00:23.953000,HARD,20.0,2.0,,,1,4.0,False,2024,Bahrain,R,97.031,30.999,42.079,23.953
LEC,Ferrari,32.0,0 days 00:01:36.941000,0 days 00:00:31.153000,0 days 00:00:41.922000,0 days 00:00:23.866000,HARD,21.0,2.0,,,1,4.0,False,2024,Bahrain,R,96.941,31.153,41.922,23.866
LEC,Ferrari,33.0,0 days 00:01:36.741000,0 days 00:00:30.990000,0 days 00:00:41.868000,0 days 00:00:23.883000,HARD,22.0,2.0,,,1,4.0,False,2024,Bahrain,R,96.741,30.99,41.868,23.883
LEC,Ferrari,34.0,0 days 00:01:39.614000,0 days 00:00:31.219000,0 days 00:00:41.932000,0 days 00:00:26.463000,HARD,23.0,2.0,0 days 01:55:31.860000,,1,4.0,False,2024,Bahrain,R,99.614,31.219,41.932,26.463
LEC,Ferrari,35.0,0 days 00:01:56.166000,0 days 00:00:51.681000,0 days 00:00:41.260000,0 days 00:00:23.225000,HARD,1.0,3.0,,0 days 01:55:55.941000,1,6.0,False,2024,Bahrain,R,116.166,51.681,41.26,23.225
LEC,Ferrari,36.0,0 days 00:01:34.090000,0 days 00:00:30.063000,0 days 00:00:40.650000,0 days 00:00:23.377000,HARD,2.0,3.0,,,1,5.0,False,2024,Bahrain,R,94.09,30.063,40.65,23.377
LEC,Ferrari,37.0,0 days 00:01:34.897000,0 days 00:00:30.611000,0 days 00:00:40.962000,0 days 00:00:23.324000,HARD,3.0,3.0,,,1,5.0,False,2024,Bahrain,R,94.897,30.611,40.962,23.324
LEC,Ferrari,38.0,0 days 00:01:34.783000,0 days 00:00:30.550000,0 days 00:00:40.953000,0 days 00:00:23.280000,HARD,4.0,3.0,,,1,5.0,False,2024,Bahrain,R,94.783,30.55,40.953,23.28
LEC,Ferrari,39.0,0 days 00:01:35.087000,0 days 00:00:30.604000,0 days 00:00:41.077000,0 days 00:00:23.406000,HARD,5.0,3.0,,,1,5.0,False,2024,Bahrain,R,95.087,30.604,41.077,23.406
LEC,Ferrari,40.0,0 days 00:01:34.859000,0 days 00:00:30.507000,0 days 00:00:40.836000,0 days 00:00:23.516000,HARD,6.0,3.0,,,1,5.0,False,2024,Bahrain,R,94.859,30.507,40.836,23.516
LEC,Ferrari,41.0,0 days 00:01:35.028000,0 days 00:00:30.539000,0 days 00:00:41.033000,0 days 00:00:23.456000,HARD,7.0,3.0,,,1,5.0,False,2024,Bahrain,R,95.028,30.539,41.033,23.456
LEC,Ferrari,42.0,0 days 00:01:34.982000,0 days 00:00:30.413000,0 days 00:00:41.067000,0 days 00:00:23.502000,HARD,8.0,3.0,,,1,5.0,False,2024,Bahrain,R,94.982,30.413,41.067,23.502
LEC,Ferrari,43.0,0 days 00:01:35.192000,0 days 00:00:30.286000,0 days 00:00:41.367000,0 days 00:00:23.539000,HARD,9.0,3.0,,,1,5.0,False,2024,Bahrain,R,95.192,30.286,41.367,23.539
LEC,Ferrari,44.0,0 days 00:01:35.051000,0 days 00:00:30.468000,0 days 00:00:41.124000,0 days 00:00:23.459000,HARD,10.0,3.0,,,1,5.0,False,2024,Bahrain,R,95.051,30.468,41.124,23.459
LEC,Ferrari,45.0,0 days 00:01:35.220000,0 days 00:00:30.355000,0 days 00:00:41.281000,0 days 00:00:23.584000,HARD,11.0,3.0,,,1,5.0,False,2024,Bahrain,R,95.22,30.355,41.281,23.584
LEC,Ferrari,46.0,0 days 00:01:35.058000,0 days 00:00:30.238000,0 days 00:00:41.400000,0 days 00:00:23.420000,HARD,12.0,3.0,,,1,4.0,False,2024,Bahrain,R,95.058,30.238,41.4,23.42
LEC,Ferrari,47.0,0 days 00:01:35.057000,0 days 00:00:30.577000,0 days 00:00:41.115000,0 days 00:00:23.365000,HARD,13.0,3.0,,,1,4.0,False,2024,Bahrain,R,95.057,30.577,41.115,23.365
LEC,Ferrari,48.0,0 days 00:01:35.308000,0 days 00:00:30.640000,0 days 00:00:41.183000,0 days 00:00:23.485000,HARD,14.0,3.0,,,1,4.0,False,2024,Bahrain,R,95.308,30.64,41.183,23.485
LEC,Ferrari,49.0,0 days 00:01:35.302000,0 days 00:00:30.689000,0 days 00:00:41.120000,0 days 00:00:23.493000,HARD,15.0,3.0,,,1,4.0,False,2024,Bahrain,R,95.302,30.689,41.12,23.493
LEC,Ferrari,50.0,0 days 00:01:35.383000,0 days 00:00:30.639000,0 days 00:00:41.285000,0 days 00:00:23.459000,HARD,16.0,3.0,,,1,4.0,False,2024,Bahrain,R,95.383,30.639,41.285,23.459
LEC,Ferrari,51.0,0 days 00:01:35.418000,0 days 00:00:30.721000,0 days 00:00:41.116000,0 days 00:00:23.581000,HARD,17.0,3.0,,,1,4.0,False,2024,Bahrain,R,95.418,30.721,41.116,23.581
LEC,Ferrari,52.0,0 days 00:01:35.394000,0 days 00:00:30.693000,0 days 00:00:41.156000,0 days 00:00:23.545000,HARD,18.0,3.0,,,1,4.0,False,2024,Bahrain,R,95.394,30.693,41.156,23.545
LEC,Ferrari,53.0,0 days 00:01:35.480000,0 days 00:00:30.777000,0 days 00:00:41.227000,0 days 00:00:23.476000,HARD,19.0,3.0,,,1,4.0,False,2024,Bahrain,R,95.48,30.777,41.227,23.476
LEC,Ferrari,54.0,0 days 00:01:35.265000,0 days 00:00:30.700000,0 days 00:00:41.077000,0 days 00:00:23.488000,HARD,20.0,3.0,,,1,4.0,False,2024,Bahrain,R,95.265,30.7,41.077,23.488
LEC,Ferrari,55.0,0 days 00:01:35.785000,0 days 00:00:30.857000,0 days 00:00:41.308000,0 days 00:00:23.620000,HARD,21.0,3.0,,,1,4.0,False,2024,Bahrain,R,95.785,30.857,41.308,23.62
LEC,Ferrari,56.0,0 days 00:01:35.924000,0 days 00:00:30.744000,0 days 00:00:41.565000,0 days 00:00:23.615000,HARD,22.0,3.0,,,1,4.0,False,2024,Bahrain,R,95.924,30.744,41.565,23.615
LEC,Ferrari,57.0,0 days 00:01:36.324000,0 days 00:00:30.856000,0 days 00:00:41.655000,0 days 00:00:23.813000,HARD,23.0,3.0,,,1,4.0,False,2024,Bahrain,R,96.324,30.856,41.655,23.813
RUS,Mercedes,1.0,0 days 00:01:39.228000,,0 days 00:00:42.099000,0 days 00:00:23.694000,SOFT,4.0,1.0,,,12,3.0,False,2024,Bahrain,R,99.228,,42.099,23.694
RUS,Mercedes,2.0,0 days 00:01:36.635000,0 days 00:00:30.829000,0 days 00:00:42.038000,0 days 00:00:23.768000,SOFT,5.0,1.0,,,1,3.0,False,2024,Bahrain,R,96.635,30.829,42.038,23.768
RUS,Mercedes,3.0,0 days 00:01:36.406000,0 days 00:00:30.367000,0 days 00:00:42.202000,0 days 00:00:23.837000,SOFT,6.0,1.0,,,1,2.0,False,2024,Bahrain,R,96.406,30.367,42.202,23.837
RUS,Mercedes,4.0,0 days 00:01:37.738000,0 days 00:00:31.135000,0 days 00:00:42.609000,0 days 00:00:23.994000,SOFT,7.0,1.0,,,1,2.0,False,2024,Bahrain,R,97.738,31.135,42.609,23.994
RUS,Mercedes,5.0,0 days 00:01:38.116000,0 days 00:00:31.636000,0 days 00:00:42.573000,0 days 00:00:23.907000,SOFT,8.0,1.0,,,1,2.0,False,2024,Bahrain,R,98.116,31.636,42.573,23.907
RUS,Mercedes,6.0,0 days 00:01:37.784000,0 days 00:00:31.360000,0 days 00:00:42.508000,0 days 00:00:23.916000,SOFT,9.0,1.0,,,1,2.0,False,2024,Bahrain,R,97.784,31.36,42.508,23.916
RUS,Mercedes,7.0,0 days 00:01:38.082000,0 days 00:00:31.480000,0 days 00:00:42.577000,0 days 00:00:24.025000,SOFT,10.0,1.0,,,1,2.0,False,2024,Bahrain,R,98.082,31.48,42.577,24.025
RUS,Mercedes,8.0,0 days 00:01:37.862000,0 days 00:00:31.238000,0 days 00:00:42.646000,0 days 00:00:23.978000,SOFT,11.0,1.0,,,1,2.0,False,2024,Bahrain,R,97.862,31.238,42.646,23.978
